,LotArea,OverallQual,YearBuilt,YearRemodAdd,BsmtFinSF1,TotalBsmtSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice,TotalSF
1529,7700,5,1985,1986,0.0,1216.0,2432,4,2,4,10,0,2.0,616.0,200,0,5.264087878428354,2432
1530,10475,5,1991,1991,458.0,624.0,1274,1,1,3,6,0,2.0,576.0,22,0,5.247926644677795,1274
1531,10544,5,1969,1969,476.0,864.0,1479,2,0,5,8,0,1.0,275.0,287,0,5.311274813762066,1479
1532,9892,8,1994,1995,1341.0,1679.0,1803,2,1,3,6,2,2.0,482.0,129,64,5.242364991386773,1803
1533,12961,6,1993,1994,944.0,1152.0,1797,2,1,3,7,1,2.0,616.0,162,312,5.259770618449978,1797
1534,13008,6,1956,1956,564.0,882.0,882,1,0,2,5,0,1.0,502.0,0,0,5.248765070204696,882
1535,10200,6,1974,1974,844.0,1434.0,1434,2,0,4,7,1,2.0,528.0,80,21,5.287640518555661,1434
1536,10179,6,1997,1997,847.0,945.0,1608,2,1,3,7,1,2.0,470.0,252,30,5.259393168396566,1608
1537,11792,8,2003,2003,850.0,1008.0,2283,2,1,4,9,1,3.0,632.0,120,46,5.299444100223943,2283
1538,8400,7,1996,1997,284.0,384.0,1628,2,1,3,7,1,2.0,390.0,48,72,5.24824308305462,1628
1539,7296,8,2004,2005,1965.0,2208.0,2522,2,0,1,8,1,2.0,564.0,182,57,5.187266838179294,2522
1540,7380,8,1998,1998,341.0,1418.0,1478,2,0,2,5,0,2.0,495.0,168,43,5.21200638853563,1478
1541,8013,8,1995,1996,741.0,1587.0,1734,2,0,2,6,0,2.0,528.0,52,50,5.221119391372876,1734
1542,8923,7,1998,1998,189.0,384.0,1382,2,1,3,7,1,2.0,396.0,256,0,5.239849820690192,1382
1543,7500,6,1998,1999,476.0,952.0,1636,2,1,3,7,1,2.0,440.0,0,84,5.2546882274473665,1636
1544,8803,6,1994,1995,600.0,707.0,1516,2,1,3,7,1,2.0,409.0,0,46,5.252872440355414,1516
1545,7250,6,1993,1993,0.0,1181.0,1190,2,0,3,6,1,2.0,430.0,0,21,5.2561667130707,1190
1546,11900,5,1977,1977,400.0,1122.0,1934,2,1,3,6,1,2.0,567.0,0,176,5.267413457504323,1934
1547,13250,7,1978,1978,0.0,832.0,2050,2,1,4,8,1,2.0,529.0,192,192,5.298473175424503,2050
1548,10928,6,1978,1986,363.0,1427.0,1671,2,0,3,7,1,2.0,484.0,252,55,5.265513552788983,1671
1549,12388,7,1980,1991,602.0,1043.0,2673,2,1,4,9,1,2.0,441.0,178,84,5.30199306080659,2673
1550,11088,6,1978,1998,832.0,1140.0,1707,2,0,3,7,1,2.0,479.0,0,0,5.258385826696981,1707
1551,7000,7,2003,2003,622.0,926.0,1884,2,1,3,7,1,2.0,581.0,0,35,5.241434406207397,1884
1552,7500,8,2000,2001,0.0,1058.0,1874,2,1,3,7,1,2.0,588.0,0,134,5.235589041910122,1874
1553,8470,8,2002,2002,225.0,972.0,1811,2,1,3,7,1,2.0,565.0,225,48,5.259276044426858,1811
1554,9373,5,1975,1975,1333.0,1621.0,1621,2,0,3,7,2,2.0,478.0,0,0,5.252913682398455,1621
1555,10140,6,1974,1974,888.0,1116.0,1116,2,0,3,6,1,2.0,528.0,0,0,5.251212232692721,1116
1556,11050,7,1975,1975,636.0,1176.0,1193,2,0,3,5,1,2.0,506.0,40,0,5.266078749168713,1193
1557,7830,5,1970,1970,0.0,1180.0,1180,1,1,2,6,0,2.0,477.0,0,45,5.202482867910702,1180
1558,8510,5,1971,1971,500.0,1043.0,1050,1,1,3,6,0,1.0,336.0,0,0,5.251470309453512,1050
1559,7038,4,1970,1970,726.0,864.0,864,1,0,3,5,0,2.0,576.0,210,0,5.24979494942503,864
1560,9000,4,1971,2006,240.0,864.0,864,1,0,3,5,0,2.0,576.0,200,0,5.25381275533408,864
1561,10710,5,1966,2004,644.0,864.0,1120,1,0,3,5,1,2.0,656.0,0,162,5.261883525687529,1120
1562,14257,9,2007,2007,1360.0,1776.0,2772,3,1,4,10,3,3.0,754.0,135,64,5.305164281531603,2772
1563,12350,9,2009,2009,986.0,1365.0,2690,2,1,3,8,1,3.0,864.0,0,197,5.269487259376148,2690
1564,12350,9,2008,2008,1232.0,2020.0,2020,2,0,3,7,1,3.0,896.0,192,98,5.264295884062219,2020
1565,13693,10,2007,2007,2288.0,2630.0,2674,2,1,2,8,2,3.0,762.0,360,50,5.232833537003178,2674
1566,11578,9,2008,2008,0.0,1736.0,1736,2,0,3,7,1,3.0,834.0,319,90,5.2659233934754885,1736
1567,10367,9,2008,2008,1015.0,1739.0,1743,2,0,3,8,1,3.0,927.0,168,45,5.257632983552713,1743
1568,10872,9,2006,2006,1037.0,1504.0,1531,2,0,2,6,1,3.0,700.0,184,52,5.215584694181615,1531
1569,13514,9,2008,2008,1142.0,1774.0,1808,2,0,3,7,1,3.0,850.0,200,26,5.264487255780689,1808
1570,12878,7,2003,2004,1262.0,1760.0,1760,2,0,3,8,1,2.0,583.0,165,190,5.2693331184174985,1760
1571,13262,8,2003,2004,0.0,1082.0,2400,3,1,4,10,1,3.0,730.0,114,40,5.300932268410825,2400
1572,9658,8,2006,2006,0.0,1598.0,1606,2,0,3,6,1,3.0,871.0,230,60,5.256936521417169,1606
1573,6904,6,2005,2005,836.0,1358.0,1358,2,0,2,6,1,2.0,484.0,192,36,5.212453961040276,1358
1574,5122,6,2005,2005,881.0,1306.0,1306,2,0,1,5,1,2.0,624.0,170,63,5.148577978282214,1306
1575,10307,7,2007,2008,876.0,1350.0,1358,2,0,2,6,1,2.0,484.0,192,26,5.221367284549477,1358
1576,7390,9,2008,2009,800.0,1884.0,1884,2,0,2,6,1,2.0,649.0,231,90,5.206129367647198,1884
1577,6472,9,2008,2008,0.0,1451.0,1456,2,0,2,6,1,2.0,539.0,192,42,5.198189556516821,1456
1578,10928,7,2005,2005,0.0,728.0,1456,2,1,3,8,1,2.0,390.0,100,0,5.260274170476155,1456
1579,8918,6,2005,2006,0.0,745.0,1490,2,1,3,7,1,2.0,392.0,36,20,5.2534203971328495,1490
1580,9434,7,2004,2005,0.0,384.0,1374,2,1,3,6,1,2.0,400.0,100,0,5.258529533682514,1374
1581,7984,7,2004,2005,0.0,868.0,1630,2,1,3,7,1,2.0,436.0,120,48,5.25432084081328,1630
1582,10125,7,2004,2004,0.0,846.0,1594,2,1,3,7,1,2.0,434.0,300,48,5.259139758421019,1594
1583,8965,7,2003,2003,652.0,782.0,1489,2,1,3,8,1,2.0,400.0,0,75,5.250961312994166,1489
1584,8174,7,2003,2003,494.0,698.0,1342,2,1,3,7,1,2.0,393.0,100,56,5.244425572172935,1342
1585,12891,8,2002,2002,651.0,870.0,2004,2,1,4,8,1,3.0,644.0,0,48,5.301743823124463,2004
1586,9734,7,2004,2004,241.0,384.0,1374,2,1,3,7,0,2.0,400.0,0,0,5.251956829472245,1374
1587,8433,6,2000,2000,683.0,794.0,1514,2,1,3,7,1,2.0,394.0,0,72,5.248402441433554,1514
1588,7750,7,1999,2000,0.0,384.0,1430,2,1,3,7,1,2.0,400.0,0,0,5.236829379927967,1430
1589,7848,7,1999,1999,0.0,384.0,1430,2,1,3,7,1,2.0,410.0,0,0,5.24557188575146,1430
1590,12720,8,2000,2000,1173.0,1455.0,2687,2,1,4,10,2,3.0,810.0,252,30,5.305787594745489,2687
1591,10750,8,1994,1995,236.0,2024.0,2063,2,0,3,7,2,3.0,815.0,182,56,5.2594385753161434,2063
1592,9085,7,1995,1996,816.0,1070.0,2061,2,1,3,7,1,2.0,647.0,296,102,5.264777696122166,2061
1593,11692,8,1993,1994,624.0,1173.0,2232,2,1,3,8,1,2.0,623.0,173,165,5.274176329486737,2232
1594,11194,8,2008,2008,0.0,1696.0,1696,2,0,3,7,0,3.0,972.0,120,56,5.2693331184174985,1696
1595,10206,8,2008,2008,0.0,1614.0,1658,2,1,3,7,1,3.0,726.0,144,44,5.264768253962771,1658
1596,10130,8,2007,2007,1294.0,1702.0,1702,2,0,3,7,1,3.0,844.0,0,69,5.248463717551032,1702
1597,9139,8,2006,2006,379.0,1422.0,1432,2,0,3,7,1,2.0,492.0,297,50,5.259782557718711,1432
1598,11128,9,2005,2006,2158.0,2458.0,2490,2,0,2,9,2,3.0,795.0,70,226,5.239607256044641,2490
1599,7993,7,2008,2009,0.0,1436.0,1436,2,0,3,6,0,2.0,529.0,0,121,5.257027845585023,1436
1600,8640,7,2008,2008,0.0,1402.0,1402,2,0,3,7,0,2.0,625.0,205,126,5.246690573326592,1402
1601,12606,9,2007,2008,0.0,1530.0,1530,2,0,3,7,1,3.0,984.0,212,136,5.265485273652493,1530
1602,7500,8,2006,2007,24.0,1372.0,1448,2,0,2,6,1,2.0,692.0,0,140,5.2096838740094915,1448
1603,10603,8,2006,2006,682.0,900.0,1795,2,1,3,8,1,3.0,782.0,168,45,5.261384216323228,1795
1604,8125,8,2008,2009,0.0,1836.0,1836,2,0,3,8,1,2.0,517.0,0,175,5.257649780910353,1836
1605,10625,7,2006,2007,1430.0,1652.0,1662,2,0,3,8,1,3.0,711.0,168,120,5.2508443300018905,1662
1606,8736,7,2003,2004,771.0,1553.0,1553,2,0,3,6,0,2.0,588.0,192,88,5.255226660488375,1553
1607,8127,7,2003,2003,410.0,812.0,1653,2,1,3,6,0,2.0,628.0,0,45,5.238693296822902,1653
1608,9605,7,2007,2007,0.0,1218.0,1218,1,1,3,6,0,2.0,576.0,0,178,5.248640144479687,1218
1609,7500,7,2006,2006,54.0,1141.0,1141,1,1,3,6,0,2.0,484.0,182,0,5.243878525340707,1141
1610,7500,6,2004,2004,0.0,1158.0,1158,1,1,3,5,0,0.0,0.0,0,50,5.249318230590296,1158
1611,10628,7,2004,2004,0.0,835.0,1812,2,1,3,8,0,2.0,478.0,146,91,5.245438634035767,1812
1612,10141,8,2004,2004,516.0,1512.0,1512,2,0,3,6,0,3.0,845.0,210,36,5.243067827858351,1512
1613,13072,7,2004,2005,0.0,1114.0,1114,1,1,3,6,0,2.0,576.0,248,102,5.267640982345916,1114
1614,13072,5,2004,2004,0.0,1114.0,1114,1,1,3,6,0,0.0,0.0,0,39,5.27534591240944,1114
1615,12450,5,2003,2004,836.0,1114.0,1114,2,0,3,6,0,2.0,576.0,0,42,5.267361837344548,1114
1616,7328,7,2008,2009,0.0,1450.0,1450,2,0,2,6,0,3.0,788.0,0,93,5.196742527060023,1450
1617,11492,7,1996,1997,637.0,913.0,2122,2,1,4,8,1,2.0,559.0,0,74,5.288385620029159,2122
1618,7703,6,1992,1992,52.0,816.0,1730,2,1,3,6,0,2.0,528.0,0,91,5.258309163523325,1730
1619,7175,6,1990,1991,0.0,1332.0,1332,2,0,2,5,0,2.0,542.0,0,60,5.195910717095847,1332
1620,9109,7,1994,1994,36.0,754.0,1540,2,1,3,6,0,2.0,495.0,140,32,5.262273063705431,1540
1621,10274,6,1986,1986,331.0,676.0,1400,2,1,3,6,0,2.0,465.0,0,48,5.2598398616401845,1400
1622,8250,6,1981,1981,0.0,0.0,1882,2,0,4,8,2,2.0,612.0,0,0,5.276429633020083,1882
1623,9750,5,1962,1962,68.0,980.0,980,1,0,3,5,0,2.0,400.0,0,28,5.267854325172856,980
1624,8499,5,1961,1961,660.0,864.0,864,1,0,3,5,0,2.0,732.0,0,312,5.248720982875545,864
1625,9079,5,1961,1961,864.0,864.0,864,1,0,2,5,0,1.0,440.0,158,0,5.220826956506189,864
1626,9316,5,1965,1965,544.0,1024.0,1020,2,0,3,5,0,1.0,288.0,171,0,5.24995129700368,1020
1627,7791,5,1963,1995,624.0,912.0,912,1,0,3,6,0,1.0,300.0,0,0,5.2560703910134485,912
1628,7150,5,1962,1962,140.0,912.0,912,1,0,3,6,0,1.0,252.0,0,0,5.253022833611337,912
1629,11949,7,1991,2008,601.0,975.0,1755,2,1,3,7,1,2.0,524.0,502,60,5.267640982345916,1755
1630,14694,8,1977,2008,1252.0,1694.0,1694,2,0,2,5,1,2.0,642.0,501,120,5.246057661401108,1694
1631,9600,8,1976,1976,0.0,392.0,2499,2,1,4,5,1,2.0,527.0,0,64,5.272359199955011,2499
1632,12732,7,1974,1974,560.0,752.0,2067,2,1,3,7,2,2.0,784.0,297,40,5.268662201868068,2067
1633,10400,6,1967,1997,0.0,932.0,2640,2,1,5,8,1,2.0,515.0,0,120,5.314905333896047,2640
1634,9600,5,1969,1969,553.0,1288.0,1336,2,0,3,6,1,2.0,502.0,312,11,5.259311902058128,1336
1635,9000,6,1969,1969,955.0,1216.0,1216,1,0,3,5,0,1.0,336.0,0,0,5.256479612298623,1216
1636,13774,7,1977,1992,432.0,908.0,2288,1,2,4,8,2,2.0,520.0,321,72,5.314892714559074,2288
1637,7130,5,1967,1967,648.0,864.0,864,1,0,2,5,0,1.0,312.0,0,0,5.207728593414819,864
1638,9600,5,1967,1967,0.0,1568.0,1568,1,1,3,7,0,2.0,440.0,160,40,5.245899905541505,1568
1639,9600,7,1974,1974,698.0,1165.0,2061,2,1,4,8,1,2.0,498.0,0,77,5.282492960731546,2061
1640,7436,4,1960,1960,734.0,894.0,894,1,0,2,5,1,2.0,396.0,0,0,5.215232949841164,894
1641,8125,5,1959,1959,403.0,864.0,864,1,0,3,5,0,1.0,308.0,0,0,5.254992536215301,864
1642,9450,4,1957,1957,775.0,1040.0,1362,1,0,3,6,1,3.0,768.0,0,0,5.250595636467846,1362
1643,13495,5,1956,1956,625.0,1048.0,1728,2,0,3,7,1,2.0,576.0,0,99,5.274716528406966,1728
1644,9350,5,1961,1995,310.0,1313.0,1313,1,1,3,6,1,2.0,610.0,172,28,5.241944733244266,1313
1645,10500,5,1964,1964,998.0,1292.0,1292,1,1,3,6,2,2.0,520.0,0,32,5.260901004317049,1292
1646,8970,5,1965,1965,388.0,744.0,2140,2,1,4,7,1,2.0,549.0,0,40,5.282186920776108,2140
1647,11475,6,1961,1961,568.0,1208.0,1576,1,0,4,7,1,2.0,368.0,85,0,5.300491136344554,1576
1648,9768,5,1955,1955,100.0,960.0,960,1,0,2,5,0,1.0,330.0,0,70,5.209801768677851,960
1649,9900,6,1967,1967,1173.0,1680.0,1691,1,0,2,5,0,2.0,550.0,0,67,5.216366502640996,1691
1650,10573,6,1961,1961,1312.0,1453.0,1453,2,0,3,6,1,2.0,530.0,0,49,5.25328226082745,1453
1651,14695,6,1966,2008,1387.0,1562.0,1567,2,0,2,5,2,2.0,542.0,0,110,5.248777315890791,1567
1652,8760,5,1956,1956,856.0,1169.0,1144,1,0,3,6,0,1.0,286.0,257,0,5.2499781635762535,1144
1653,12285,7,1960,1960,544.0,1329.0,1329,1,1,3,5,2,2.0,441.0,0,0,5.271762636724135,1329
1654,9240,6,1959,1998,708.0,988.0,988,2,0,3,6,0,1.0,297.0,156,0,5.252277634377855,988
1655,8750,5,1956,1956,435.0,1202.0,1202,1,0,3,6,0,1.0,304.0,0,35,5.263216955668456,1202
1656,8750,5,1955,1955,172.0,1382.0,1382,1,0,3,6,0,1.0,350.0,280,0,5.252620050788207,1382
1657,10400,4,1956,1956,155.0,1200.0,1200,1,0,3,6,2,1.0,294.0,0,189,5.270844139309988,1200
1658,9482,5,1958,1958,0.0,1866.0,1866,2,0,4,8,0,2.0,495.0,0,0,5.2991694069056825,1866
1659,8128,6,1954,1954,490.0,1062.0,1062,1,0,3,6,0,1.0,297.0,0,0,5.235919640696664,1062
1660,13070,5,1951,1951,308.0,631.0,1112,1,0,2,5,0,2.0,480.0,0,0,5.24906376641676,1112
1661,8480,5,1945,1950,700.0,793.0,793,1,0,2,4,0,1.0,240.0,0,0,5.220633632523756,793
1662,7626,5,1952,2005,931.0,1031.0,1031,1,0,2,5,0,1.0,230.0,0,0,5.201386198535676,1031
1663,9533,5,1953,1953,0.0,0.0,1210,1,1,2,7,0,1.0,616.0,208,0,5.226017018359538,1210
1664,11419,7,1948,1999,699.0,699.0,1527,1,1,3,6,1,2.0,410.0,0,0,5.278023830580723,1527
1665,9600,5,1950,1950,390.0,1200.0,1200,1,0,3,6,0,1.0,246.0,126,0,5.259311902058128,1200
1666,5470,3,1958,1958,0.0,792.0,792,1,0,2,4,0,1.0,366.0,0,90,5.204873914529423,792
1667,10800,5,1939,2006,0.0,676.0,1352,2,0,4,7,0,2.0,720.0,187,0,5.295168905819181,1352
1668,8146,4,1900,2003,0.0,405.0,1039,1,0,2,6,0,1.0,281.0,0,0,5.210128491146471,1039
1669,10230,5,1925,1950,0.0,1054.0,1078,1,0,3,6,0,1.0,264.0,0,0,5.2726328341033,1078
1670,10410,4,1915,1950,0.0,1313.0,2377,2,0,3,8,1,2.0,528.0,0,0,5.257836907527446,1313
1671,7200,7,1910,2008,0.0,560.0,1690,2,0,4,5,0,2.0,624.0,0,0,5.279288139797829,1690
1672,5400,2,1940,1950,0.0,416.0,599,1,0,2,4,0,0.0,0.0,0,81,5.1984646353719155,599
1673,10800,5,1920,1950,0.0,720.0,846,1,0,2,4,0,2.0,576.0,0,0,5.226749369573722,846
1674,10800,3,1890,1998,0.0,630.0,725,1,1,1,4,0,1.0,320.0,0,30,5.206302249128089,725
1675,9671,6,1969,1969,0.0,1248.0,2544,2,2,6,12,0,3.0,907.0,0,0,5.345665776260385,2544
1676,10143,6,1963,1963,384.0,1380.0,1380,1,1,3,6,0,1.0,364.0,0,0,5.256573438123724,1380
1677,11500,6,1967,1967,872.0,1040.0,1040,1,0,3,6,1,2.0,480.0,0,0,5.260324255097302,1040
1678,8010,6,1958,2007,745.0,951.0,951,1,0,2,6,0,2.0,480.0,0,0,5.221103730210194,951
1679,10454,6,1957,1957,546.0,1105.0,1105,1,0,3,5,0,1.0,308.0,0,0,5.252714714065314,1105
1680,9000,6,1958,1958,0.0,160.0,1142,1,0,2,5,1,1.0,384.0,0,28,5.211667738630974,1142
1681,8064,6,1950,1950,621.0,795.0,1133,1,0,3,5,0,2.0,900.0,0,0,5.262636159415584,1133
1682,7350,5,1958,1958,0.0,1041.0,1041,1,0,3,6,0,1.0,294.0,0,0,5.234843640976239,1041
1683,7200,5,1952,1952,630.0,732.0,732,1,0,2,4,0,1.0,240.0,0,68,5.216922947343149,732
1684,8000,5,1959,1959,433.0,528.0,1183,1,0,3,6,0,1.0,288.0,0,0,5.249022157130069,1183
1685,10800,4,1949,1996,0.0,832.0,1461,2,0,4,6,0,1.0,384.0,0,204,5.295168905819181,1461
1686,8064,6,1948,1994,120.0,864.0,1495,1,0,3,6,0,2.0,576.0,180,36,5.252024898802583,1064
1687,7570,6,1964,1964,0.0,780.0,1806,1,1,4,8,0,2.0,483.0,0,55,5.268198734658952,1806
1688,8604,5,1978,1978,941.0,941.0,941,1,0,2,4,0,2.0,564.0,0,40,5.229835366557266,941
1689,7936,6,1963,1963,826.0,1045.0,1045,1,0,3,6,1,1.0,264.0,0,0,5.24051679978155,1045
1690,10307,6,1910,1950,633.0,972.0,1944,2,0,4,12,0,2.0,324.0,0,28,5.288112788265334,1944
1691,9900,5,1910,2002,0.0,504.0,1464,2,0,3,7,0,0.0,0.0,0,0,5.247352051071467,1464
1692,6406,5,1939,1950,421.0,690.0,1558,1,1,3,7,1,2.0,400.0,0,36,5.249455188029537,1558
1693,7627,4,1920,1950,0.0,600.0,1701,2,0,4,8,0,0.0,0.0,0,0,5.286195904730525,1701
1694,10134,5,1910,1950,0.0,801.0,1447,1,0,3,6,0,0.0,0.0,80,0,5.25918280072761,1447
1695,6000,5,1950,1970,384.0,768.0,1328,1,1,3,6,0,1.0,308.0,0,12,5.228071690079313,1328
1696,7404,4,1920,1950,0.0,861.0,861,1,0,2,5,0,2.0,288.0,0,0,5.223752859297749,861
1697,5925,2,1940,1950,0.0,0.0,612,1,0,1,4,0,1.0,308.0,0,0,5.176400945344456,612
1698,8520,5,1923,1950,0.0,624.0,792,1,0,2,5,0,1.0,287.0,0,0,5.203171643158093,792
1699,9600,4,1910,1950,0.0,677.0,1510,2,0,3,7,0,2.0,720.0,0,0,5.253996702529807,1510
1700,8400,6,1900,1950,0.0,917.0,2007,2,0,3,8,0,1.0,357.0,0,235,5.24824308305462,2007
1701,5400,6,1920,1950,0.0,972.0,1480,1,0,3,6,0,1.0,207.0,0,0,5.241847692816029,1044
1702,9720,6,1910,2002,0.0,741.0,1521,1,0,4,8,0,3.0,640.0,0,0,5.292915874773778,1521
1703,9392,3,1900,1950,0.0,245.0,797,1,0,2,5,0,0.0,0.0,0,36,5.228146175860295,797
1704,6615,6,1923,1950,0.0,1022.0,1432,1,0,3,6,1,1.0,216.0,266,61,5.247757292248496,1432
1705,4960,5,1930,1982,0.0,297.0,1654,2,0,3,7,1,1.0,336.0,244,60,5.228490185741702,1654
1706,6000,5,1924,1950,220.0,468.0,1142,1,0,3,6,0,1.0,320.0,0,0,5.236504511830108,1142
1707,6120,5,1925,1999,0.0,960.0,995,1,0,2,5,0,1.0,264.0,0,15,5.19321367526625,995
1708,6120,5,1938,1950,273.0,952.0,1582,2,0,3,6,1,1.0,250.0,189,0,5.225833737429948,1582
1709,8635,5,1925,1950,134.0,1072.0,1072,1,0,2,5,0,5.0,1184.0,0,0,5.221429887811959,1072
1710,8094,6,1915,1950,0.0,1048.0,1768,2,0,3,8,0,2.0,576.0,0,0,5.246764394013465,1768
1711,9928,7,1915,1994,0.0,672.0,1944,2,0,3,8,0,1.0,216.0,24,28,5.255554704811571,1944
1712,6876,6,1927,1950,522.0,720.0,1930,2,0,4,8,0,1.0,316.0,0,0,5.277829170574555,1930
1713,5775,6,1915,2002,0.0,483.0,1427,1,0,3,7,0,1.0,379.0,0,24,5.2240770341842655,1427
1714,5852,7,1902,2000,169.0,1020.0,1864,2,1,6,9,0,0.0,0.0,0,188,5.323907688926361,1864
1715,5160,6,1927,1950,0.0,1204.0,1666,1,0,3,4,0,1.0,384.0,0,0,5.237902988305298,1666
1716,5160,4,1923,1950,749.0,858.0,892,1,0,1,5,0,0.0,0.0,0,0,5.162226756205481,892
1717,10320,6,1915,1965,276.0,698.0,1403,1,1,3,7,0,1.0,308.0,0,0,5.246668424673462,1403
1718,10800,5,1987,1988,1200.0,1200.0,1200,3,0,3,5,0,0.0,0.0,120,0,5.251684445411947,1200
1719,10547,5,1978,1978,1152.0,1152.0,1152,2,0,2,6,0,1.0,252.0,0,0,5.228307945790239,1152
1720,9780,5,1934,1950,0.0,585.0,1112,2,0,4,6,0,1.0,226.0,0,0,5.278266460875131,1112
1721,11625,5,1967,1967,527.0,1052.0,1052,1,1,3,6,1,1.0,668.0,0,215,5.258270826861082,1052
1722,8014,6,1978,1978,456.0,456.0,1034,1,0,3,5,1,2.0,504.0,0,0,5.246375464003508,1034
1723,9000,2,1947,1950,0.0,0.0,660,1,0,2,5,0,0.0,0.0,0,0,5.217523423735947,660
1724,9571,5,1956,1956,257.0,1073.0,1073,1,0,2,5,0,1.0,340.0,0,0,5.208761047181643,1073
1725,9350,6,1946,1950,342.0,747.0,1639,1,1,3,6,1,1.0,240.0,0,50,5.255477540201394,1639
1726,7440,5,1954,1954,173.0,1089.0,1089,1,0,3,5,1,1.0,252.0,328,0,5.251723367881462,1089
1727,10778,7,1990,1991,460.0,1054.0,1061,1,1,1,4,0,2.0,462.0,114,36,5.194078441195011,1061
1728,10560,7,1993,1994,474.0,1079.0,1879,2,1,3,8,1,2.0,473.0,400,100,5.263804073734795,1879
1729,7018,5,1979,1979,0.0,0.0,2228,2,0,6,8,0,2.0,720.0,73,0,5.330855960297119,2228
1730,7018,5,1979,1979,0.0,0.0,1535,2,0,4,8,0,2.0,400.0,0,0,5.273385597342152,1535
1731,7040,5,1979,1979,1094.0,1094.0,1229,0,2,2,6,2,2.0,672.0,120,0,5.2072518690765195,1229
1732,7007,5,1979,1979,0.0,0.0,1513,2,0,4,8,0,2.0,400.0,0,0,5.273334682212724,1513
1733,11855,7,2000,2000,820.0,1168.0,2787,4,2,6,8,2,4.0,820.0,312,0,5.3582337977404455,2787
1734,7939,7,2000,2000,820.0,1168.0,2787,4,2,6,8,2,4.0,820.0,312,0,5.343310103162342,2787
1735,7976,7,2000,2000,820.0,1168.0,2787,4,2,6,8,2,4.0,820.0,312,0,5.34345389199961,2787
1736,10933,9,2009,2009,1021.0,1555.0,1680,1,1,1,8,1,3.0,1138.0,185,24,5.194924854407582,1680
1737,10816,9,2008,2008,1104.0,1720.0,1720,2,0,3,8,1,3.0,846.0,208,104,5.272744093598112,1720
1738,9178,8,2008,2008,0.0,1468.0,1468,2,0,3,6,1,3.0,904.0,192,142,5.251981141172127,1468
1739,11422,8,2007,2008,1359.0,1838.0,1838,2,0,3,7,2,2.0,524.0,154,222,5.257313710256795,1838
1740,6762,7,2007,2007,902.0,1282.0,1290,2,0,2,6,1,2.0,662.0,168,0,5.202777024182425,1290
1741,10324,8,2008,2008,872.0,1254.0,1254,2,0,2,5,0,3.0,810.0,168,92,5.21565342295614,1254
1742,11645,8,2005,2006,24.0,1498.0,1498,2,0,3,7,1,3.0,844.0,144,98,5.25571140322944,1498
1743,11646,6,2005,2006,0.0,704.0,1422,2,1,3,7,1,2.0,440.0,36,28,5.2662387545060305,1422
1744,9757,5,1994,1994,755.0,990.0,990,1,0,3,5,0,1.0,440.0,66,0,5.26528962586083,990
1745,14753,7,1998,1998,950.0,1463.0,1463,2,0,3,5,0,2.0,539.0,0,81,5.292791961332337,1463
1746,8750,6,1998,1998,606.0,928.0,1772,2,1,3,7,1,2.0,492.0,150,96,5.244497305482749,1772
1747,10739,7,2002,2001,1259.0,1431.0,1444,2,0,3,6,0,2.0,577.0,144,40,5.254074130677971,1444
1748,11166,7,2001,2001,24.0,1492.0,1492,2,0,3,6,1,2.0,608.0,0,114,5.264012215308952,1492
1749,6950,5,1979,1979,710.0,914.0,914,1,0,2,5,0,2.0,444.0,0,0,5.218535505216527,914
1750,11664,7,2002,2002,1234.0,1569.0,1611,2,0,3,6,0,3.0,1231.0,262,93,5.271488453571194,1611
1751,12334,8,2003,2003,0.0,1068.0,2184,2,1,4,8,1,2.0,570.0,192,132,5.296945855579905,2184
1752,8749,7,2002,2002,0.0,840.0,1725,2,1,3,6,0,2.0,550.0,0,48,5.263212217617574,1725
1753,11250,7,2001,2001,0.0,944.0,1870,2,1,3,6,0,2.0,608.0,256,43,5.2591493237467,1870
1754,12782,8,2002,2003,1360.0,1822.0,1828,2,0,3,7,1,2.0,523.0,194,144,5.268891411875416,1828
1755,8750,7,1997,1998,1111.0,1417.0,1417,2,0,3,7,1,2.0,511.0,60,0,5.2552942192845515,1417
1756,10200,8,2007,2007,1478.0,1578.0,1602,2,0,3,7,1,3.0,810.0,0,48,5.243355587964273,1602
1757,11069,6,2007,2007,0.0,608.0,1396,2,1,3,6,1,2.0,440.0,100,36,5.263560326706221,1396
1758,10682,4,1960,1971,399.0,1014.0,1149,1,0,3,7,0,1.0,544.0,0,240,5.261752809662909,1149
1759,6410,4,1959,1959,332.0,876.0,876,1,0,3,5,0,1.0,320.0,0,0,5.230139695833122,876
1760,11767,5,1950,1950,1078.0,1078.0,1368,1,0,3,6,0,1.0,195.0,0,41,5.264194257392248,1368
1761,10926,5,1959,1959,0.0,1678.0,1678,2,0,6,10,0,0.0,0.0,0,0,5.350478676014651,1678
1762,11767,5,1956,1956,546.0,1150.0,1560,1,0,2,7,1,1.0,313.0,0,0,5.228800587580778,1560
1763,8212,5,1941,1950,626.0,720.0,1298,1,0,3,6,2,1.0,256.0,84,0,5.255405185925349,1298
1764,6300,5,1938,1950,832.0,832.0,1268,1,1,3,7,2,1.0,250.0,0,0,5.240753867585953,1268
1765,5707,6,1935,1950,0.0,583.0,1242,1,1,3,6,1,1.0,180.0,329,96,5.226587017939536,1242
